,RATING,VERIFIED_PURCHASE,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
4223,5,0,6,6,5,2,171,0.8957,45,5.0,0.0,1,62.68,1,1,1,4.882352941176471,0
4224,5,1,3,7,4,4,172,0.0,70,5.0,0.0,1,88.06,0,1,0,4.764705882352941,0
4225,5,0,15,11,7,5,303,0.8779,20,4.5,0.5,2,67.42,1,1,1,4.620689655172414,0
4226,5,1,55,63,25,21,1534,-0.4082,25,5.0,0.0,3,-57.77,0,1,0,4.8125,0
4227,5,0,13,18,10,8,463,0.4939,19,5.0,0.0,2,46.44,1,1,1,4.787878787878788,0
4228,5,0,17,6,7,0,271,0.7906,33,5.0,0.0,2,44.07,1,1,1,5.185185185185185,0
4229,5,0,12,20,6,9,384,0.8807,11,5.0,0.0,1,55.92,1,1,1,4.53125,0
4230,5,1,6,5,3,3,157,0.6124,15,5.0,0.0,2,73.17,1,1,1,5.333333333333333,0
4231,5,0,8,11,3,3,257,0.3612,82,5.0,0.0,1,35.27,1,1,1,5.2105263157894735,0
4232,5,0,6,7,6,4,155,0.6369,14,5.0,0.0,1,55.24,1,1,1,4.470588235294118,0
4233,5,0,15,8,8,4,278,0.9618,48,5.0,0.0,1,46.1,1,1,1,5.16,0
4234,5,0,6,9,4,6,202,0.0,16,5.0,0.0,1,66.74,0,1,0,5.153846153846154,0
4235,5,1,3,6,3,2,115,0.6369,19,5.0,0.0,1,84.68,1,1,1,4.333333333333333,0
4236,5,1,7,7,5,0,141,0.6249,27,5.0,0.0,2,92.12,1,1,1,4.615384615384615,0
4237,5,0,4,7,3,3,152,0.4404,10,5.0,0.0,1,67.76,1,1,1,4.916666666666667,0
4238,5,0,12,15,8,5,328,0.2023,6,5.0,0.0,2,63.02,1,1,1,5.08,0
4239,5,1,6,6,1,1,165,0.8957,22,5.0,0.0,1,61.33,1,1,1,5.6,0
4240,5,1,13,13,6,3,293,0.8834,20,5.0,0.0,1,69.79,1,1,1,4.457142857142857,0
4241,5,1,16,7,10,2,321,0.9274,15,5.0,0.0,2,53.89,1,1,1,4.852941176470588,0
4242,5,0,12,10,7,7,301,0.6369,26,5.0,0.0,1,70.47,1,1,1,4.615384615384615,0
4243,5,1,11,7,6,1,219,0.7906,11,5.0,0.0,1,48.13,1,1,1,5.608695652173913,0
4244,5,1,9,13,5,9,265,0.6051,36,5.0,0.0,1,56.59,1,1,1,4.391304347826087,0
4245,5,1,5,10,2,3,179,0.8126,23,5.0,0.0,2,46.78,1,1,1,5.4375,0
4246,5,1,6,7,3,4,140,0.8875,10,5.0,0.0,2,74.19,1,1,1,4.642857142857143,0
4247,5,0,3,3,4,3,101,0.0,9,5.0,0.0,1,84.68,0,1,0,3.9166666666666665,0
4248,5,1,4,6,3,3,128,0.6597,14,5.0,0.0,1,66.74,1,1,1,5.615384615384615,0
4249,5,1,11,11,7,2,267,0.8658,43,4.5,0.5,2,79.94,1,1,1,4.32,0
4250,5,0,14,8,8,3,285,-0.1027,18,5.0,0.0,2,54.56,0,1,0,5.2,0
4251,5,0,5,2,3,2,100,0.4404,10,5.0,0.0,1,78.25,1,1,1,5.2,0
4252,5,0,7,10,4,3,226,0.7964,31,5.0,0.0,1,41.7,1,1,1,5.380952380952381,0
4253,5,1,15,15,10,7,359,0.7269,11,5.0,0.0,1,56.93,1,1,1,5.419354838709677,0
4254,5,0,12,8,6,1,231,0.6705,11,5.0,0.0,1,68.1,1,1,1,4.6,0
4255,5,1,2,7,4,1,114,0.8074,58,5.0,0.0,1,83.66,1,1,1,5.076923076923077,0
4256,5,1,18,11,13,9,356,0.3612,21,5.0,0.0,1,52.87,1,1,1,4.485714285714286,0
4257,5,1,6,16,3,3,281,0.7096,5,5.0,0.0,1,66.07,1,1,1,5.181818181818182,0
4258,5,1,6,10,6,4,206,0.9274,5,5.0,0.0,1,62.68,1,1,1,4.823529411764706,0
4259,5,0,10,11,5,5,298,0.1531,33,5.0,0.0,1,67.42,0,1,0,4.379310344827586,0
4260,5,1,8,8,4,5,185,0.6369,28,5.0,0.0,1,64.71,1,1,1,5.266666666666667,0
4261,5,1,7,11,4,7,211,-0.2755,27,5.0,0.0,1,86.03,0,1,0,4.105263157894737,0
4262,5,0,7,13,5,9,280,0.4404,17,5.0,0.0,2,71.48,1,1,1,4.64,0
4263,5,0,10,9,11,8,363,0.5719,44,5.0,0.0,1,37.98,1,1,1,5.757575757575758,0
4264,5,1,6,4,3,2,116,0.0516,9,5.0,0.0,1,77.23,0,1,0,5.0,0
4265,5,1,3,4,5,3,137,0.743,14,5.0,0.0,1,42.38,1,1,1,5.416666666666667,0
4266,5,1,18,17,11,1,418,0.7003,95,5.0,0.0,1,23.43,1,1,1,5.3076923076923075,0
4267,5,0,6,8,5,8,195,0.8442,17,5.0,0.0,1,51.18,1,1,1,5.2,0
4268,5,1,8,10,6,5,240,0.4404,18,5.0,0.0,2,66.07,1,1,1,4.818181818181818,0
4269,5,1,11,20,3,8,339,0.4019,8,5.0,0.0,1,72.84,1,1,1,4.5,0
4270,5,1,41,41,28,10,1049,0.9894,40,5.0,0.0,1,4.15,1,1,1,5.072289156626506,0
4271,5,0,25,16,15,6,515,0.3612,10,5.0,0.0,2,60.66,1,1,1,4.454545454545454,0
4272,5,1,7,13,4,5,216,-0.7447,49,5.0,0.0,2,84.0,0,1,0,4.190476190476191,0
4273,5,1,6,6,3,4,147,0.6249,13,5.0,0.0,1,85.69,1,1,1,5.181818181818182,0
4274,5,0,6,9,3,0,150,0.0,11,3.0,2.0,2,84.68,0,1,0,4.75,0
4275,5,0,14,9,7,5,285,0.7964,14,5.0,0.0,1,58.96,1,1,1,4.896551724137931,0
4276,5,1,10,7,3,4,191,0.5994,82,5.0,0.0,1,60.65,1,1,1,4.578947368421052,0
4277,5,0,7,12,7,4,285,0.8658,12,5.0,0.0,1,49.15,1,1,1,5.136363636363637,0
4278,5,0,8,7,8,6,217,0.802,26,5.0,0.0,2,78.59,1,1,1,4.555555555555555,0
4279,5,0,9,15,10,4,334,0.7121,19,5.0,0.0,1,41.03,1,1,1,4.866666666666666,0
4280,5,0,16,22,15,12,510,0.9217,21,5.0,0.0,2,52.2,1,1,1,4.590909090909091,0
4281,5,0,65,54,29,20,1574,0.9923,16,5.0,0.0,1,-71.31,1,1,1,5.0,0
4282,5,1,3,7,7,4,178,0.8834,21,5.0,0.0,2,62.68,1,1,1,4.823529411764706,0
4283,5,0,14,24,9,10,447,0.7659,29,5.0,0.0,1,47.12,1,1,1,4.857142857142857,0
4284,5,1,24,38,12,12,715,0.9509,14,5.0,0.0,2,27.84,1,1,1,4.338235294117647,0
4285,5,1,9,5,4,3,207,0.3818,10,5.0,0.0,1,47.79,1,1,1,5.866666666666666,0
4286,5,1,6,12,5,2,231,-0.3204,24,5.0,0.0,1,42.72,0,1,0,5.3,0
4287,5,1,8,14,4,4,260,0.6705,22,5.0,0.0,2,67.08,1,1,1,5.190476190476191,0
4288,5,0,6,12,3,2,222,0.6124,8,5.0,0.0,1,46.78,1,1,1,5.3125,0
4289,5,0,14,15,5,9,372,0.6884,11,5.0,0.0,1,69.79,1,1,1,4.685714285714286,0
4290,5,1,25,41,8,14,789,-0.9421,43,5.0,0.0,1,16.33,0,1,0,4.830985915492958,0
4291,5,1,6,11,4,4,185,0.4588,35,5.0,0.0,1,63.7,1,1,1,4.9375,0
4292,5,1,13,14,13,5,350,0.9545,68,5.0,0.0,1,74.87,1,1,1,4.566666666666666,0
4293,5,1,7,10,4,4,230,0.9136,5,5.0,0.0,1,51.18,1,1,1,5.5,0
4294,5,1,15,23,15,12,539,0.449,20,5.0,0.0,1,41.03,1,1,1,4.5636363636363635,0
4295,5,0,13,16,8,4,328,-0.743,20,3.0,2.0,2,68.44,0,1,0,4.75,0
4296,5,1,9,8,6,4,258,0.0,7,5.0,0.0,1,52.53,0,1,0,5.296296296296297,0
4297,5,0,12,9,7,7,257,0.9201,10,5.0,0.0,1,55.58,1,1,1,4.833333333333333,0
4298,5,0,8,16,5,8,306,0.8433,21,5.0,0.0,2,84.0,1,1,1,4.333333333333333,0
4299,5,1,5,8,6,6,199,0.9657,6,5.0,0.0,1,81.63,1,1,1,5.6,0
4300,5,0,8,19,8,6,318,-0.7485,19,5.0,0.0,1,74.87,0,1,0,4.333333333333333,0
4301,5,1,3,4,4,2,108,0.7351,7,5.0,0.0,2,62.34,1,1,1,5.555555555555555,0
4302,5,0,11,8,6,2,211,0.6808,26,5.0,0.0,1,87.05,1,1,1,4.555555555555555,0
4303,5,0,10,5,4,2,187,0.8074,13,5.0,0.0,2,60.65,1,1,1,5.2631578947368425,0
4304,5,1,7,5,6,2,161,0.7906,16,5.0,0.0,1,14.97,1,1,1,6.785714285714286,0
4305,5,1,6,9,6,4,203,0.5267,50,5.0,0.0,1,69.11,1,1,1,5.473684210526316,0
4306,5,0,7,8,4,2,172,0.5994,10,5.0,0.0,1,71.14,1,1,1,5.235294117647059,0
4307,5,0,4,10,4,4,176,0.8519,16,5.0,0.0,1,73.17,1,1,1,5.0,0
4308,5,0,12,12,7,5,323,0.6249,21,5.0,0.0,1,48.13,1,1,1,5.434782608695652,0
4309,5,1,12,13,5,8,383,0.836,34,5.0,0.0,1,53.89,1,1,1,5.0,0
4310,5,1,27,31,22,4,757,0.8126,37,5.0,0.0,1,4.15,1,1,1,5.551724137931035,0
4311,5,0,7,9,9,4,264,0.836,9,5.0,0.0,1,35.61,1,1,1,5.481481481481482,0
4312,5,0,20,18,13,6,498,0.979,20,5.0,0.0,1,33.25,1,1,1,5.6521739130434785,0
4313,5,0,32,17,18,8,648,0.9274,24,5.0,0.0,2,15.99,1,1,1,5.349206349206349,0
4314,5,0,11,13,9,8,288,0.9042,26,5.0,0.0,2,64.04,1,1,1,4.875,0
4315,5,0,22,15,18,6,610,0.7184,69,5.0,0.0,1,18.7,1,1,1,5.547169811320755,0
4316,5,0,24,18,11,7,514,0.4588,17,5.0,0.0,1,43.74,1,1,1,4.568181818181818,0
4317,5,1,4,6,3,4,139,0.7906,12,5.0,0.0,1,67.76,1,1,1,5.5,0
4318,5,1,16,14,10,10,415,0.9403,24,5.0,0.0,2,51.86,1,1,1,5.111111111111111,0
4319,5,1,13,26,9,12,517,0.8481,18,5.0,0.0,1,60.66,1,1,1,4.363636363636363,0
4320,5,1,9,6,5,2,191,0.8271,10,5.0,0.0,1,88.06,1,1,1,4.588235294117647,0
4321,5,1,11,8,7,0,189,0.6486,29,5.0,0.0,2,61.67,1,1,1,5.222222222222222,0
4322,5,0,12,16,8,9,338,0.9369,26,5.0,0.0,2,59.98,1,1,1,4.571428571428571,0
4323,5,0,7,5,5,0,157,0.0258,22,5.0,0.0,1,27.49,0,1,0,6.4,0
4324,5,1,16,39,16,15,711,0.8402,34,5.0,0.0,1,39.68,1,1,1,4.583333333333333,0
4325,5,0,6,9,3,5,190,0.8957,20,5.0,0.0,2,46.78,1,1,1,5.375,0
4326,5,1,3,5,5,3,106,0.6486,12,5.0,0.0,1,86.71,1,1,1,5.2,0
4327,5,0,4,7,5,1,140,0.9186,16,5.0,0.0,2,89.08,1,1,1,4.5,0
4328,5,1,5,9,1,1,147,0.4019,33,5.0,0.0,2,77.23,1,1,1,4.7272727272727275,0
4329,5,1,16,13,1,4,329,0.0772,11,5.0,0.0,1,57.95,0,1,0,5.066666666666666,0
4330,5,1,13,14,5,6,360,-0.8779,15,3.0,2.0,2,54.9,0,1,0,4.666666666666667,0
4331,5,1,38,44,22,20,1121,0.9771,27,5.0,0.0,1,-11.08,1,1,1,4.775510204081633,0
4332,5,1,8,6,7,1,197,0.93,35,5.0,0.0,1,77.57,1,1,1,5.0,0
4333,5,1,8,10,3,5,236,0.4404,86,5.0,0.0,1,59.64,1,1,1,4.8,0
4334,5,1,19,21,17,14,551,0.9371,25,5.0,0.0,1,42.72,1,1,1,4.7555555555555555,0
4335,5,1,3,5,4,2,124,0.8519,10,4.0,1.0,2,75.2,1,1,1,5.3076923076923075,0
4336,5,0,7,9,5,0,166,0.4404,14,5.0,0.0,2,66.74,1,1,1,5.076923076923077,0
4337,5,1,8,5,5,2,186,0.8519,69,5.0,0.0,1,64.71,1,1,1,5.266666666666667,0
4338,5,1,5,10,4,2,170,0.9136,13,5.0,0.0,2,82.65,1,1,1,4.571428571428571,0
4339,5,1,10,10,5,6,251,0.7214,9,4.5,0.5,2,72.5,1,1,1,5.0,0
4340,5,1,26,40,19,20,825,0.8834,16,5.0,0.0,2,34.27,1,1,1,4.5285714285714285,0
4341,5,0,4,20,3,7,293,0.6908,21,5.0,0.0,1,67.08,1,1,1,4.809523809523809,0
4342,5,1,22,24,13,11,655,0.9629,18,5.0,0.0,2,24.11,1,1,1,5.036363636363636,0
4343,5,1,11,6,5,2,219,-0.4019,15,5.0,0.0,1,58.62,0,1,0,4.666666666666667,0
4344,5,0,8,7,7,2,217,0.8555,40,5.0,0.0,1,67.08,1,1,1,5.190476190476191,0
4345,5,1,14,15,12,9,419,0.9709,24,5.0,0.0,2,49.49,1,1,1,5.533333333333333,0
4346,5,1,11,8,4,2,235,0.6908,7,5.0,0.0,2,71.48,1,1,1,5.44,0
4347,5,0,11,19,7,9,373,0.9524,7,5.0,0.0,2,70.81,1,1,1,4.617647058823529,0
4348,5,0,27,23,15,7,642,0.6808,9,5.0,0.0,1,28.17,1,1,1,5.568627450980392,0
4349,5,1,11,19,7,12,382,0.5859,23,5.0,0.0,1,55.92,1,1,1,4.5625,0
4350,5,0,4,7,6,3,145,0.7906,11,5.0,0.0,1,50.84,1,1,1,5.416666666666667,0
4351,5,0,6,12,6,7,226,0.7294,16,5.0,0.0,1,84.0,1,1,1,4.476190476190476,0
4352,5,1,9,11,5,6,225,0.296,14,5.0,0.0,2,81.97,1,1,1,4.521739130434782,0
4353,5,1,24,46,18,26,969,0.5106,24,5.0,0.0,1,18.7,1,1,1,4.571428571428571,0
4354,5,1,5,4,4,2,154,0.2737,57,5.0,0.0,1,51.85,1,1,1,5.7272727272727275,0
4355,5,0,7,4,3,2,142,0.6908,19,5.0,0.0,1,74.19,1,1,1,4.428571428571429,0
4356,5,1,7,4,6,2,149,0.7845,20,5.0,0.0,1,41.36,1,1,1,5.846153846153846,0
4357,5,0,4,4,7,0,145,0.0,23,5.0,0.0,2,31.89,0,1,0,5.571428571428571,0
4358,5,1,18,20,9,15,568,0.7845,32,5.0,0.0,1,23.77,1,1,1,5.25531914893617,0
4359,5,1,14,15,12,8,410,0.9545,56,5.0,0.0,1,53.21,1,1,1,4.488372093023256,0
4360,5,0,8,5,5,3,174,0.8689,12,5.0,0.0,1,67.08,1,1,1,4.904761904761905,0
4361,5,0,7,8,6,5,237,0.4019,18,5.0,0.0,2,72.5,1,1,1,4.166666666666667,0
4362,5,1,7,2,3,3,148,-0.4404,8,5.0,0.0,1,51.85,0,1,0,5.818181818181818,0
4363,5,0,34,35,17,18,791,0.9856,13,5.0,0.0,2,28.85,1,1,1,4.865671641791045,0
4364,5,0,6,6,4,3,165,0.0,18,5.0,0.0,1,42.38,0,1,0,5.25,0
4365,5,0,3,2,4,2,107,0.8934,19,5.0,0.0,1,59.3,1,1,1,5.416666666666667,0
4366,5,0,20,25,6,9,587,0.0772,51,5.0,0.0,1,18.36,0,1,0,5.454545454545454,0
4367,5,1,17,27,11,17,565,0.9246,19,5.0,0.0,2,55.58,1,1,1,4.3061224489795915,0
4368,5,0,11,11,3,9,333,-0.5962,13,5.0,0.0,3,60.99,0,1,0,4.7407407407407405,0
4369,5,1,8,9,4,4,200,0.4749,30,5.0,0.0,1,60.65,1,1,1,5.105263157894737,0
4370,5,0,4,4,7,2,150,0.875,16,5.0,0.0,2,40.35,1,1,1,5.928571428571429,0
4371,5,1,10,10,4,2,226,0.3612,28,5.0,0.0,2,81.97,1,1,1,4.086956521739131,0
4372,5,0,41,29,7,10,923,0.862,10,5.0,0.0,1,-11.76,1,1,1,5.2926829268292686,0
4373,5,0,9,15,7,6,291,0.3798,27,5.0,0.0,1,48.13,1,1,1,5.304347826086956,0
4374,5,1,3,6,2,4,126,0.7351,10,5.0,0.0,2,77.23,1,1,1,4.636363636363637,0
4375,5,1,9,10,1,4,220,0.0772,19,5.0,0.0,1,62.68,0,1,0,4.823529411764706,0
4376,5,1,24,16,9,7,522,-0.3777,22,5.0,0.0,2,37.65,0,1,0,4.82,0
4377,5,0,13,13,4,8,304,0.8834,23,5.0,0.0,1,70.47,1,1,1,4.423076923076923,0
4378,5,1,12,6,7,0,213,0.9001,12,5.0,0.0,2,64.04,1,1,1,4.625,0
4379,5,0,5,4,2,3,120,0.6369,4,5.0,0.0,1,93.14,1,1,1,4.583333333333333,0
4380,5,0,5,4,2,3,151,0.8591,128,5.0,0.0,1,67.76,1,1,1,5.166666666666667,0
4381,5,1,7,11,6,7,220,-0.5423,22,5.0,0.0,1,68.1,0,1,0,4.6,0
4382,5,1,14,7,6,1,264,0.6249,24,5.0,0.0,1,64.04,1,1,1,5.25,0
4383,5,1,23,22,14,7,562,0.0516,45,5.0,0.0,1,33.25,0,1,0,5.0,0
4384,5,1,12,11,9,3,344,0.9698,16,5.0,0.0,1,57.95,1,1,1,5.0,0
4385,5,1,21,29,18,12,627,0.977,28,5.0,0.0,2,35.62,1,1,1,4.9423076923076925,0
4386,5,1,8,6,4,3,171,0.3612,16,5.0,0.0,1,40.35,1,1,1,5.571428571428571,0
4387,5,1,17,23,10,7,525,0.936,14,5.0,0.0,2,42.72,1,1,1,5.133333333333334,0
4388,5,1,6,6,5,3,180,0.9442,14,5.0,0.0,1,81.63,1,1,1,3.7,0
4389,5,0,8,10,7,4,250,0.8957,16,5.0,0.0,1,55.58,1,1,1,5.291666666666667,0
4390,5,1,9,10,4,2,213,0.6597,72,5.0,0.0,2,81.97,1,1,1,4.6521739130434785,0
4391,5,0,11,16,9,5,375,0.9313,25,5.0,0.0,1,58.96,1,1,1,4.896551724137931,0
4392,5,1,9,7,5,4,218,0.3612,65,5.0,0.0,1,78.59,1,1,1,4.833333333333333,0
4393,5,1,8,8,9,5,215,0.8481,19,5.0,0.0,2,69.11,1,1,1,5.105263157894737,0
4394,5,1,10,20,7,5,342,0.8834,14,5.0,0.0,2,79.94,1,1,1,4.56,0
4395,5,1,6,8,6,3,200,0.743,14,5.0,0.0,2,88.06,1,1,1,4.9411764705882355,0
4396,5,1,11,14,5,5,299,0.8591,17,5.0,0.0,1,57.61,1,1,1,5.363636363636363,0
4397,5,0,3,5,3,2,102,0.4939,10,5.0,0.0,2,83.66,1,1,1,4.6923076923076925,0
4398,5,1,2,6,3,3,120,0.3612,15,5.0,0.0,1,106.67,1,1,1,4.428571428571429,0
4399,5,1,5,4,5,3,135,0.6249,39,5.0,0.0,1,82.65,1,1,1,4.571428571428571,0
4400,5,1,13,10,9,4,300,0.34,11,5.0,0.0,2,57.95,1,1,1,5.033333333333333,0
4401,5,0,19,20,12,3,447,0.9661,7,5.0,0.0,2,44.75,1,1,1,4.837209302325581,0
4402,5,0,38,32,12,9,890,-0.4404,53,5.0,0.0,1,2.46,0,1,0,5.382352941176471,0
4403,5,1,26,28,19,13,766,-0.6705,32,5.0,0.0,1,18.02,0,1,0,5.049180327868853,0
4404,5,1,5,3,3,1,102,0.0,16,5.0,0.0,1,55.91,0,1,0,5.571428571428571,0
4405,5,1,9,7,5,3,231,0.8442,61,5.0,0.0,1,55.58,1,1,1,5.291666666666667,0
4406,5,0,13,12,7,3,332,0.8271,16,5.0,0.0,1,44.07,1,1,1,5.888888888888889,0
4407,5,0,8,15,6,7,320,0.4767,29,5.0,0.0,2,65.39,1,1,1,4.645161290322581,0
4408,5,0,6,11,3,9,219,0.3612,12,5.0,0.0,1,88.06,1,1,1,4.470588235294118,0
4409,5,0,25,24,13,9,579,0.93,22,4.5,0.5,2,51.18,1,1,1,4.711111111111111,0
4410,5,1,11,13,6,6,300,0.5423,19,5.0,0.0,2,60.99,1,1,1,4.62962962962963,0
4411,5,1,11,7,3,4,240,0.7506,39,5.0,0.0,2,69.11,1,1,1,5.2631578947368425,0
4412,5,1,8,7,5,4,182,0.8271,26,5.0,0.0,1,74.19,1,1,1,5.285714285714286,0
4413,5,1,7,7,4,2,181,0.7717,90,5.0,0.0,1,91.11,1,1,1,5.071428571428571,0
4414,5,1,5,17,4,2,227,0.5267,19,5.0,0.0,2,49.82,1,1,1,5.384615384615385,0
4415,5,0,3,8,6,1,173,0.7717,8,5.0,0.0,1,67.76,1,1,1,6.25,0
4416,5,1,4,7,4,3,154,0.8442,25,5.0,0.0,1,80.62,1,1,1,4.625,0
4417,5,0,10,12,8,4,305,0.6249,26,3.0,2.0,2,67.42,1,1,1,4.344827586206897,0
4418,5,0,5,8,2,2,131,0.0772,16,4.0,1.0,2,87.05,0,1,0,4.944444444444445,0
4419,5,0,13,6,11,5,254,0.0,17,5.0,0.0,2,69.11,0,1,0,5.052631578947368,0
4420,5,1,10,11,7,2,285,0.8689,30,5.0,0.0,1,43.06,1,1,1,5.392857142857143,0
4421,5,0,14,8,7,6,331,0.6486,19,5.0,0.0,1,18.69,1,1,1,5.814814814814815,0
4422,5,0,13,7,8,2,278,0.9485,21,5.0,0.0,1,63.02,1,1,1,5.44,0
4423,5,0,20,33,7,13,615,0.3309,20,5.0,0.0,1,33.59,1,1,1,4.814814814814815,0
4424,5,1,20,21,13,9,566,0.936,40,5.0,0.0,1,37.31,1,1,1,5.428571428571429,0
4425,5,0,4,6,3,2,107,0.0516,22,5.0,0.0,1,91.11,0,1,0,4.0,0
4426,5,1,39,33,17,17,840,0.875,12,5.0,0.0,1,18.7,1,1,1,4.818181818181818,0
4427,5,1,8,4,4,2,157,0.9219,75,5.0,0.0,1,62.68,1,1,1,5.235294117647059,0
4428,5,0,14,11,5,1,294,0.9623,14,5.0,0.0,1,65.05,1,1,1,4.913043478260869,0
4429,5,0,20,21,12,6,613,0.9698,28,5.0,0.0,1,11.25,1,1,1,5.538461538461538,0
4430,5,0,45,37,34,11,1305,0.9881,56,5.0,0.0,1,-41.19,1,1,1,4.632352941176471,0
4431,5,1,9,9,2,4,216,0.7845,9,5.0,0.0,2,80.62,1,1,1,4.6875,0
4432,5,0,8,8,3,3,225,0.6705,16,5.0,0.0,2,60.65,1,1,1,5.157894736842105,0
4433,5,0,6,9,8,1,182,0.765,5,5.0,0.0,1,62.68,1,1,1,5.470588235294118,0
4434,5,1,9,5,3,2,167,0.765,27,5.0,0.0,2,74.19,1,1,1,5.357142857142857,0
4435,5,1,6,4,2,1,133,0.5267,61,5.0,0.0,1,85.69,1,1,1,4.909090909090909,0
4436,5,0,11,19,7,6,348,0.743,18,5.0,0.0,1,67.76,1,1,1,4.4324324324324325,0
4437,5,0,18,9,11,8,373,0.9382,9,5.0,0.0,1,46.44,1,1,1,4.9393939393939394,0
4438,5,1,6,5,2,4,142,0.6597,10,5.0,0.0,2,55.24,1,1,1,5.625,0
4439,5,1,9,7,5,6,206,0.8582,5,5.0,0.0,1,75.54,1,1,1,4.9523809523809526,0
4440,5,0,10,7,8,3,246,0.4867,10,5.0,0.0,2,58.62,1,1,1,4.904761904761905,0
4441,5,0,13,17,5,5,378,0.2263,7,5.0,0.0,1,41.37,1,1,1,4.868421052631579,0
4442,5,0,14,15,7,5,474,0.9432,43,5.0,0.0,1,37.31,1,1,1,5.595238095238095,0
4443,5,0,13,23,5,9,459,-0.128,10,5.0,0.0,2,64.38,0,1,0,5.125,0
4444,5,0,9,9,4,6,262,0.9538,13,5.0,0.0,2,39.67,1,1,1,5.391304347826087,0
4445,5,1,9,16,5,4,303,0.963,28,5.0,0.0,1,77.91,1,1,1,4.407407407407407,0
4446,5,0,9,11,7,3,228,0.4404,30,5.0,0.0,1,85.02,1,1,1,4.55,0
4447,5,1,6,7,6,4,175,0.8519,8,4.5,0.5,2,74.19,1,1,1,4.928571428571429,0
4448,5,0,22,35,10,23,728,0.4754,31,5.0,0.0,2,24.79,1,1,1,4.619718309859155,0
4449,5,1,5,3,4,1,111,0.6249,11,5.0,0.0,2,52.87,1,1,1,5.7,0
4450,5,1,13,14,9,8,363,0.8779,15,5.0,0.0,1,64.38,1,1,1,4.6875,0
4451,5,1,3,7,5,3,134,0.0,97,5.0,0.0,1,53.88,0,1,0,5.0,0
4452,5,0,4,4,2,0,173,0.6369,4,5.0,0.0,1,44.75,1,1,1,5.222222222222222,0
4453,5,1,12,13,7,5,294,0.92,33,4.5,0.5,2,63.36,1,1,1,4.606060606060606,0
4454,5,1,10,11,2,3,257,0.7506,22,5.0,0.0,1,65.05,1,1,1,4.6521739130434785,0
4455,5,1,4,5,1,4,126,0.7717,14,5.0,0.0,1,77.23,1,1,1,5.363636363636363,0
4456,5,0,16,22,11,7,469,0.7269,10,5.0,0.0,2,47.8,1,1,1,5.125,0
4457,5,1,6,5,2,5,172,0.0903,52,5.0,0.0,1,63.7,0,1,0,5.0,0
4458,5,0,25,23,12,8,586,0.9578,17,5.0,0.0,1,24.79,1,1,1,5.586956521739131,0
4459,5,1,15,7,4,3,267,0.7003,57,5.0,0.0,1,53.55,1,1,1,5.153846153846154,0
4460,5,1,11,8,5,1,207,0.6486,31,5.0,0.0,2,69.11,1,1,1,4.631578947368421,0
4461,5,0,6,11,5,5,239,0.9761,21,5.0,0.0,1,65.05,1,1,1,5.217391304347826,0
4462,5,1,9,12,6,6,257,0.8481,13,4.5,0.5,2,64.04,1,1,1,4.833333333333333,0
4463,5,0,38,50,25,23,1114,0.984,62,5.0,0.0,1,4.49,1,1,1,4.912087912087912,0
4464,5,0,4,3,4,1,122,0.7269,9,5.0,0.0,1,96.18,1,1,1,4.555555555555555,0
4465,5,1,13,19,8,2,329,-0.6369,21,5.0,0.0,1,57.95,0,1,0,4.7,0
4466,5,0,5,6,9,3,169,0.5106,14,5.0,0.0,1,90.09,1,1,1,4.8,0
4467,5,0,10,14,9,7,289,0.3455,8,5.0,0.0,1,62.01,1,1,1,4.961538461538462,0
4468,5,1,13,10,5,5,304,0.6369,13,5.0,0.0,1,66.41,1,1,1,4.7,0
4469,5,0,19,26,12,12,596,0.9595,9,5.0,0.0,2,36.97,1,1,1,4.728813559322034,0
4470,5,1,5,6,3,5,138,0.7845,10,5.0,0.0,1,68.77,1,1,1,4.818181818181818,0
4471,5,1,6,4,5,2,154,0.8885,18,5.0,0.0,1,58.28,1,1,1,5.538461538461538,0
4472,5,0,7,10,11,4,233,0.8442,18,5.0,0.0,2,75.54,1,1,1,4.619047619047619,0
4473,5,0,7,7,5,1,195,0.8519,21,5.0,0.0,1,80.62,1,1,1,4.875,0
4474,5,0,15,5,4,0,187,0.34,5,5.0,0.0,1,56.59,1,1,1,4.739130434782608,0
4475,5,0,6,7,2,3,174,0.2975,9,5.0,0.0,1,32.9,1,1,1,6.6923076923076925,0
4476,5,1,31,32,11,10,709,0.9217,40,5.0,0.0,2,39.0,1,1,1,4.383333333333334,0
4477,5,1,14,10,9,2,306,0.8807,9,5.0,0.0,1,55.58,1,1,1,5.125,0
4478,5,1,3,9,7,3,161,0.5719,7,5.0,0.0,1,82.65,1,1,1,4.142857142857143,0
4479,5,0,5,6,0,3,196,-0.5859,16,5.0,0.0,1,95.51,0,1,0,4.0,0
4480,5,0,16,20,15,5,445,0.6486,19,5.0,0.0,1,58.29,1,1,1,5.157894736842105,0
4481,5,0,9,15,8,8,307,0.4588,19,5.0,0.0,2,59.98,1,1,1,4.535714285714286,0
